Metric;precision-train;recall-train;f1-score-train;support-train;precision-test;recall-test;f1-score-test;support-test;Model;Feature_Selection_Type;N_Features;Total_Variance_Explained
6;1,0;1,0;1,0;146,0;0,9714285714285714;0,9714285714285714;0,9714285714285714;35,0;Logistic Regression_pca;pca;54;0,9910942382346755
7;1,0;1,0;1,0;145,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Logistic Regression_pca;pca;54;0,9910942382346755
8;0,9930555555555556;0,9930555555555556;0,9930555555555556;144,0;0,9666666666666667;0,9666666666666667;0,9666666666666667;30,0;Logistic Regression_pca;pca;54;0,9910942382346755
9;1,0;0,9928571428571429;0,996415770609319;140,0;0,95;0,95;0,9500000000000001;40,0;Logistic Regression_pca;pca;54;0,9910942382346755
0;1,0;1,0;1,0;145,0;1,0;1,0;1,0;33,0;Logistic Regression_rf;selector;42;
1;0,9871794871794872;1,0;0,9935483870967742;154,0;0,9655172413793104;1,0;0,9824561403508771;28,0;Logistic Regression_rf;selector;42;
2;1,0;1,0;1,0;144,0;1,0;1,0;1,0;33,0;Logistic Regression_rf;selector;42;
3;1,0;1,0;1,0;149,0;0,9705882352941176;0,9705882352941176;0,9705882352941176;34,0;Logistic Regression_rf;selector;42;
4;1,0;1,0;1,0;135,0;1,0;0,9782608695652174;0,989010989010989;46,0;Logistic Regression_rf;selector;42;
5;1,0;1,0;1,0;135,0;0,9387755102040817;0,9787234042553191;0,9583333333333333;47,0;Logistic Regression_rf;selector;42;
6;1,0;1,0;1,0;146,0;0,9714285714285714;0,9714285714285714;0,9714285714285714;35,0;Logistic Regression_rf;selector;42;
7;1,0;1,0;1,0;145,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Logistic Regression_rf;selector;42;
8;0,993006993006993;0,9861111111111112;0,9895470383275262;144,0;0,9666666666666667;0,9666666666666667;0,9666666666666667;30,0;Logistic Regression_rf;selector;42;
9;1,0;0,9928571428571429;0,996415770609319;140,0;0,9743589743589743;0,95;0,9620253164556962;40,0;Logistic Regression_rf;selector;42;
0;1,0;1,0;1,0;145,0;1,0;1,0;1,0;33,0;Logistic Regression_mi;selector;50;
1;0,9935483870967742;1,0;0,9967637540453074;154,0;0,9655172413793104;1,0;0,9824561403508771;28,0;Logistic Regression_mi;selector;50;
2;1,0;1,0;1,0;144,0;1,0;1,0;1,0;33,0;Logistic Regression_mi;selector;50;
3;1,0;1,0;1,0;149,0;0,9705882352941176;0,9705882352941176;0,9705882352941176;34,0;Logistic Regression_mi;selector;50;
4;1,0;1,0;1,0;135,0;1,0;0,9782608695652174;0,989010989010989;46,0;Logistic Regression_mi;selector;50;
5;1,0;1,0;1,0;135,0;0,9361702127659575;0,9361702127659575;0,9361702127659575;47,0;Logistic Regression_mi;selector;50;
6;1,0;1,0;1,0;146,0;0,9714285714285714;0,9714285714285714;0,9714285714285714;35,0;Logistic Regression_mi;selector;50;
7;1,0;1,0;1,0;145,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Logistic Regression_mi;selector;50;
8;0,9930555555555556;0,9930555555555556;0,9930555555555556;144,0;0,9666666666666667;0,9666666666666667;0,9666666666666667;30,0;Logistic Regression_mi;selector;50;
9;1,0;0,9928571428571429;0,996415770609319;140,0;0,926829268292683;0,95;0,9382716049382716;40,0;Logistic Regression_mi;selector;50;
0;1,0;1,0;1,0;145,0;1,0;1,0;1,0;33,0;Logistic Regression_none;original;64;
1;0,9935483870967742;1,0;0,9967637540453074;154,0;0,9655172413793104;1,0;0,9824561403508771;28,0;Logistic Regression_none;original;64;
2;1,0;1,0;1,0;144,0;1,0;1,0;1,0;33,0;Logistic Regression_none;original;64;
3;1,0;1,0;1,0;149,0;0,9705882352941176;0,9705882352941176;0,9705882352941176;34,0;Logistic Regression_none;original;64;
4;1,0;1,0;1,0;135,0;1,0;0,9782608695652174;0,989010989010989;46,0;Logistic Regression_none;original;64;
5;1,0;1,0;1,0;135,0;0,9361702127659575;0,9361702127659575;0,9361702127659575;47,0;Logistic Regression_none;original;64;
6;1,0;1,0;1,0;146,0;0,9714285714285714;0,9714285714285714;0,9714285714285714;35,0;Logistic Regression_none;original;64;
7;1,0;1,0;1,0;145,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Logistic Regression_none;original;64;
8;0,9930555555555556;0,9930555555555556;0,9930555555555556;144,0;0,9666666666666667;0,9666666666666667;0,9666666666666667;30,0;Logistic Regression_none;original;64;
9;1,0;0,9928571428571429;0,996415770609319;140,0;0,926829268292683;0,95;0,9382716049382716;40,0;Logistic Regression_none;original;64;
0;0,9861111111111112;0,9793103448275862;0,9826989619377162;145,0;0,9333333333333333;0,8484848484848485;0,888888888888889;33,0;Decision Tree_rfe;selector;27;
1;0,9030303030303031;0,9675324675324676;0,9341692789968653;154,0;0,5945945945945946;0,7857142857142857;0,676923076923077;28,0;Decision Tree_rfe;selector;27;
2;0,879746835443038;0,9652777777777778;0,9205298013245033;144,0;0,7058823529411765;0,7272727272727273;0,7164179104477613;33,0;Decision Tree_rfe;selector;27;
3;0,9038461538461539;0,9463087248322147;0,9245901639344263;149,0;0,7428571428571429;0,7647058823529411;0,7536231884057971;34,0;Decision Tree_rfe;selector;27;
4;0,968;0,8962962962962963;0,9307692307692307;135,0;0,8918918918918919;0,717391304347826;0,7951807228915664;46,0;Decision Tree_rfe;selector;27;
5;0,9558823529411765;0,9629629629629629;0,959409594095941;135,0;0,8113207547169812;0,9148936170212766;0,8600000000000001;47,0;Decision Tree_rfe;selector;27;
6;0,9577464788732394;0,9315068493150684;0,9444444444444444;146,0;0,9393939393939394;0,8857142857142857;0,9117647058823529;35,0;Decision Tree_rfe;selector;27;
7;0,9594594594594594;0,9793103448275862;0,9692832764505119;145,0;0,8857142857142857;0,9117647058823529;0,8985507246376812;34,0;Decision Tree_rfe;selector;27;
8;0,9492753623188406;0,9097222222222222;0,9290780141843973;144,0;0,6764705882352942;0,7666666666666667;0,71875;30,0;Decision Tree_rfe;selector;27;
9;0,992;0,8857142857142857;0,9358490566037736;140,0;0,90625;0,725;0,8055555555555555;40,0;Decision Tree_rfe;selector;27;
0;1,0;1,0;1,0;145,0;0,8387096774193549;0,7878787878787878;0,8125;33,0;Decision Tree_pca;pca;18;0,7650668644081613
1;1,0;1,0;1,0;154,0;0,8571428571428571;0,8571428571428571;0,8571428571428571;28,0;Decision Tree_pca;pca;18;0,7650668644081613
2;1,0;1,0;1,0;144,0;0,7352941176470589;0,7575757575757576;0,746268656716418;33,0;Decision Tree_pca;pca;18;0,7650668644081613
3;1,0;1,0;1,0;149,0;0,625;0,5882352941176471;0,6060606060606061;34,0;Decision Tree_pca;pca;18;0,7650668644081613
4;1,0;1,0;1,0;135,0;0,9111111111111111;0,8913043478260869;0,9010989010989011;46,0;Decision Tree_pca;pca;18;0,7650668644081613
5;1,0;1,0;1,0;135,0;0,9;0,7659574468085106;0,8275862068965516;47,0;Decision Tree_pca;pca;18;0,7650668644081613
6;1,0;1,0;1,0;146,0;0,9428571428571428;0,9428571428571428;0,9428571428571428;35,0;Decision Tree_pca;pca;18;0,7650668644081613
7;1,0;1,0;1,0;145,0;0,8888888888888888;0,9411764705882353;0,9142857142857143;34,0;Decision Tree_pca;pca;18;0,7650668644081613
8;1,0;1,0;1,0;144,0;0,5588235294117647;0,6333333333333333;0,59375;30,0;Decision Tree_pca;pca;18;0,7650668644081613
9;1,0;1,0;1,0;140,0;0,6;0,675;0,6352941176470589;40,0;Decision Tree_pca;pca;18;0,7650668644081613
0;1,0;1,0;1,0;145,0;0,9666666666666667;0,8787878787878788;0,9206349206349207;33,0;Decision Tree_rf;selector;37;
1;0,9935483870967742;1,0;0,9967637540453074;154,0;0,8275862068965517;0,8571428571428571;0,8421052631578947;28,0;Decision Tree_rf;selector;37;
2;1,0;1,0;1,0;144,0;0,8235294117647058;0,8484848484848485;0,8358208955223881;33,0;Decision Tree_rf;selector;37;
3;1,0;1,0;1,0;149,0;0,8484848484848485;0,8235294117647058;0,8358208955223881;34,0;Decision Tree_rf;selector;37;
4;1,0;1,0;1,0;135,0;0,9318181818181818;0,8913043478260869;0,9111111111111111;46,0;Decision Tree_rf;selector;37;
5;0,9926470588235294;1,0;0,996309963099631;135,0;0,8936170212765957;0,8936170212765957;0,8936170212765957;47,0;Decision Tree_rf;selector;37;
6;1,0;1,0;1,0;146,0;0,9166666666666666;0,9428571428571428;0,9295774647887323;35,0;Decision Tree_rf;selector;37;
7;1,0;0,993103448275862;0,9965397923875432;145,0;0,8461538461538461;0,9705882352941176;0,9041095890410958;34,0;Decision Tree_rf;selector;37;
8;1,0;0,9930555555555556;0,9965156794425087;144,0;0,7857142857142857;0,7333333333333333;0,7586206896551724;30,0;Decision Tree_rf;selector;37;
9;1,0;1,0;1,0;140,0;0,85;0,85;0,85;40,0;Decision Tree_rf;selector;37;
0;0,9731543624161074;1,0;0,9863945578231292;145,0;0,9375;0,9090909090909091;0,923076923076923;33,0;Decision Tree_mi;selector;30;
1;0,949685534591195;0,9805194805194806;0,964856230031949;154,0;0,6470588235294118;0,7857142857142857;0,7096774193548386;28,0;Decision Tree_mi;selector;30;
2;0,9724137931034482;0,9791666666666666;0,9757785467128027;144,0;0,725;0,8787878787878788;0,7945205479452054;33,0;Decision Tree_mi;selector;30;
3;0,934640522875817;0,959731543624161;0,9470198675496688;149,0;0,8125;0,7647058823529411;0,787878787878788;34,0;Decision Tree_mi;selector;30;
4;0,9850746268656716;0,9777777777777777;0,9814126394052044;135,0;0,8541666666666666;0,8913043478260869;0,8723404255319149;46,0;Decision Tree_mi;selector;30;
5;0,9555555555555556;0,9555555555555556;0,9555555555555556;135,0;0,868421052631579;0,7021276595744681;0,7764705882352942;47,0;Decision Tree_mi;selector;30;
6;0,9794520547945206;0,9794520547945206;0,9794520547945206;146,0;0,8648648648648649;0,9142857142857143;0,888888888888889;35,0;Decision Tree_mi;selector;30;
7;0,9657534246575342;0,9724137931034482;0,9690721649484535;145,0;0,8285714285714286;0,8529411764705882;0,8405797101449276;34,0;Decision Tree_mi;selector;30;
8;0,9708029197080292;0,9236111111111112;0,9466192170818506;144,0;0,75;0,6;0,6666666666666665;30,0;Decision Tree_mi;selector;30;
9;0,9699248120300752;0,9214285714285714;0,945054945054945;140,0;0,75;0,75;0,75;40,0;Decision Tree_mi;selector;30;
0;1,0;1,0;1,0;145,0;0,9333333333333333;0,8484848484848485;0,888888888888889;33,0;Decision Tree_none;original;64;
1;1,0;1,0;1,0;154,0;0,7058823529411765;0,8571428571428571;0,7741935483870968;28,0;Decision Tree_none;original;64;
2;1,0;1,0;1,0;144,0;0,8235294117647058;0,8484848484848485;0,8358208955223881;33,0;Decision Tree_none;original;64;
3;1,0;1,0;1,0;149,0;0,7297297297297297;0,7941176470588235;0,7605633802816901;34,0;Decision Tree_none;original;64;
4;1,0;1,0;1,0;135,0;0,76;0,8260869565217391;0,7916666666666667;46,0;Decision Tree_none;original;64;
5;1,0;1,0;1,0;135,0;0,8085106382978723;0,8085106382978723;0,8085106382978723;47,0;Decision Tree_none;original;64;
6;1,0;1,0;1,0;146,0;0,7692307692307693;0,8571428571428571;0,8108108108108107;35,0;Decision Tree_none;original;64;
7;1,0;1,0;1,0;145,0;0,875;0,8235294117647058;0,8484848484848485;34,0;Decision Tree_none;original;64;
8;1,0;1,0;1,0;144,0;0,7272727272727273;0,5333333333333333;0,6153846153846153;30,0;Decision Tree_none;original;64;
9;1,0;1,0;1,0;140,0;0,7142857142857143;0,625;0,6666666666666666;40,0;Decision Tree_none;original;64;
0;1,0;1,0;1,0;145,0;1,0;0,9696969696969697;0,9846153846153847;33,0;Random Forest_rfe;selector;41;
1;1,0;1,0;1,0;154,0;0,9333333333333333;1,0;0,9655172413793104;28,0;Random Forest_rfe;selector;41;
2;1,0;1,0;1,0;144,0;1,0;1,0;1,0;33,0;Random Forest_rfe;selector;41;
3;1,0;1,0;1,0;149,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Random Forest_rfe;selector;41;
4;1,0;1,0;1,0;135,0;0,9787234042553191;1,0;0,989247311827957;46,0;Random Forest_rfe;selector;41;
5;1,0;1,0;1,0;135,0;0,9387755102040817;0,9787234042553191;0,9583333333333333;47,0;Random Forest_rfe;selector;41;
6;1,0;1,0;1,0;146,0;0,9714285714285714;0,9714285714285714;0,9714285714285714;35,0;Random Forest_rfe;selector;41;
7;1,0;1,0;1,0;145,0;0,9428571428571428;0,9705882352941176;0,9565217391304348;34,0;Random Forest_rfe;selector;41;
8;1,0;1,0;1,0;144,0;1,0;0,9333333333333333;0,9655172413793104;30,0;Random Forest_rfe;selector;41;
9;1,0;1,0;1,0;140,0;0,9736842105263158;0,925;0,9487179487179489;40,0;Random Forest_rfe;selector;41;
0;1,0;1,0;1,0;145,0;0,9705882352941176;1,0;0,9850746268656716;33,0;Random Forest_pca;pca;53;0,9893011080771208
1;1,0;1,0;1,0;154,0;0,9655172413793104;1,0;0,9824561403508771;28,0;Random Forest_pca;pca;53;0,9893011080771208
2;1,0;1,0;1,0;144,0;0,9411764705882353;0,9696969696969697;0,955223880597015;33,0;Random Forest_pca;pca;53;0,9893011080771208
3;1,0;1,0;1,0;149,0;1,0;0,9411764705882353;0,9696969696969697;34,0;Random Forest_pca;pca;53;0,9893011080771208
4;1,0;1,0;1,0;135,0;1,0;1,0;1,0;46,0;Random Forest_pca;pca;53;0,9893011080771208
5;1,0;1,0;1,0;135,0;0,9361702127659575;0,9361702127659575;0,9361702127659575;47,0;Random Forest_pca;pca;53;0,9893011080771208
6;1,0;1,0;1,0;146,0;0,9714285714285714;0,9714285714285714;0,9714285714285714;35,0;Random Forest_pca;pca;53;0,9893011080771208
7;1,0;1,0;1,0;145,0;0,9705882352941176;0,9705882352941176;0,9705882352941176;34,0;Random Forest_pca;pca;53;0,9893011080771208
8;1,0;1,0;1,0;144,0;1,0;0,9333333333333333;0,9655172413793104;30,0;Random Forest_pca;pca;53;0,9893011080771208
9;1,0;1,0;1,0;140,0;0,926829268292683;0,95;0,9382716049382716;40,0;Random Forest_pca;pca;53;0,9893011080771208
0;1,0;1,0;1,0;145,0;1,0;0,9696969696969697;0,9846153846153847;33,0;Random Forest_rf;selector;42;
1;1,0;1,0;1,0;154,0;0,9655172413793104;1,0;0,9824561403508771;28,0;Random Forest_rf;selector;42;
2;1,0;1,0;1,0;144,0;1,0;1,0;1,0;33,0;Random Forest_rf;selector;42;
3;1,0;1,0;1,0;149,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Random Forest_rf;selector;42;
4;1,0;1,0;1,0;135,0;0,9787234042553191;1,0;0,989247311827957;46,0;Random Forest_rf;selector;42;
5;1,0;1,0;1,0;135,0;0,94;1,0;0,9690721649484536;47,0;Random Forest_rf;selector;42;
6;1,0;1,0;1,0;146,0;1,0;0,9714285714285714;0,9855072463768115;35,0;Random Forest_rf;selector;42;
7;1,0;1,0;1,0;145,0;0,9705882352941176;0,9705882352941176;0,9705882352941176;34,0;Random Forest_rf;selector;42;
8;1,0;1,0;1,0;144,0;1,0;0,9666666666666667;0,983050847457627;30,0;Random Forest_rf;selector;42;
9;1,0;1,0;1,0;140,0;0,9743589743589743;0,95;0,9620253164556962;40,0;Random Forest_rf;selector;42;
0;1,0;1,0;1,0;145,0;1,0;0,9696969696969697;0,9846153846153847;33,0;Random Forest_mi;selector;64;
1;1,0;1,0;1,0;154,0;0,9333333333333333;1,0;0,9655172413793104;28,0;Random Forest_mi;selector;64;
2;1,0;1,0;1,0;144,0;1,0;1,0;1,0;33,0;Random Forest_mi;selector;64;
3;1,0;1,0;1,0;149,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Random Forest_mi;selector;64;
4;1,0;1,0;1,0;135,0;0,9787234042553191;1,0;0,989247311827957;46,0;Random Forest_mi;selector;64;
5;1,0;1,0;1,0;135,0;0,9375;0,9574468085106383;0,9473684210526315;47,0;Random Forest_mi;selector;64;
6;1,0;1,0;1,0;146,0;0,9714285714285714;0,9714285714285714;0,9714285714285714;35,0;Random Forest_mi;selector;64;
7;1,0;1,0;1,0;145,0;0,9705882352941176;0,9705882352941176;0,9705882352941176;34,0;Random Forest_mi;selector;64;
8;1,0;1,0;1,0;144,0;1,0;0,9333333333333333;0,9655172413793104;30,0;Random Forest_mi;selector;64;
9;1,0;1,0;1,0;140,0;0,95;0,95;0,9500000000000001;40,0;Random Forest_mi;selector;64;
0;1,0;1,0;1,0;145,0;1,0;0,9696969696969697;0,9846153846153847;33,0;Random Forest_none;original;64;
1;1,0;1,0;1,0;154,0;0,9333333333333333;1,0;0,9655172413793104;28,0;Random Forest_none;original;64;
2;1,0;1,0;1,0;144,0;1,0;1,0;1,0;33,0;Random Forest_none;original;64;
3;1,0;1,0;1,0;149,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Random Forest_none;original;64;
4;1,0;1,0;1,0;135,0;0,9787234042553191;1,0;0,989247311827957;46,0;Random Forest_none;original;64;
5;1,0;1,0;1,0;135,0;0,9387755102040817;0,9787234042553191;0,9583333333333333;47,0;Random Forest_none;original;64;
6;1,0;1,0;1,0;146,0;0,9714285714285714;0,9714285714285714;0,9714285714285714;35,0;Random Forest_none;original;64;
7;1,0;1,0;1,0;145,0;0,9705882352941176;0,9705882352941176;0,9705882352941176;34,0;Random Forest_none;original;64;
8;1,0;1,0;1,0;144,0;1,0;0,9333333333333333;0,9655172413793104;30,0;Random Forest_none;original;64;
9;1,0;1,0;1,0;140,0;0,9743589743589743;0,95;0,9620253164556962;40,0;Random Forest_none;original;64;
0;1,0;1,0;1,0;145,0;1,0;0,9696969696969697;0,9846153846153847;33,0;Gradient Boosting_rfe;selector;46;
1;1,0;1,0;1,0;154,0;0,9333333333333333;1,0;0,9655172413793104;28,0;Gradient Boosting_rfe;selector;46;
2;1,0;1,0;1,0;144,0;1,0;0,9696969696969697;0,9846153846153847;33,0;Gradient Boosting_rfe;selector;46;
3;1,0;1,0;1,0;149,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Gradient Boosting_rfe;selector;46;
4;1,0;1,0;1,0;135,0;0,9782608695652174;0,9782608695652174;0,9782608695652174;46,0;Gradient Boosting_rfe;selector;46;
5;1,0;1,0;1,0;135,0;0,9787234042553191;0,9787234042553191;0,9787234042553191;47,0;Gradient Boosting_rfe;selector;46;
6;1,0;1,0;1,0;146,0;0,9705882352941176;0,9428571428571428;0,9565217391304348;35,0;Gradient Boosting_rfe;selector;46;
7;1,0;1,0;1,0;145,0;0,9428571428571428;0,9705882352941176;0,9565217391304348;34,0;Gradient Boosting_rfe;selector;46;
8;1,0;1,0;1,0;144,0;0,9375;1,0;0,967741935483871;30,0;Gradient Boosting_rfe;selector;46;
9;1,0;1,0;1,0;140,0;0,9743589743589743;0,95;0,9620253164556962;40,0;Gradient Boosting_rfe;selector;46;
0;1,0;1,0;1,0;145,0;1,0;0,9696969696969697;0,9846153846153847;33,0;Gradient Boosting_pca;pca;32;0,9095245453929254
1;1,0;1,0;1,0;154,0;0,9642857142857143;0,9642857142857143;0,9642857142857143;28,0;Gradient Boosting_pca;pca;32;0,9095245453929254
2;1,0;1,0;1,0;144,0;0,9166666666666666;1,0;0,9565217391304348;33,0;Gradient Boosting_pca;pca;32;0,9095245453929254
3;1,0;1,0;1,0;149,0;1,0;0,8823529411764706;0,9375;34,0;Gradient Boosting_pca;pca;32;0,9095245453929254
4;1,0;1,0;1,0;135,0;0,9787234042553191;1,0;0,989247311827957;46,0;Gradient Boosting_pca;pca;32;0,9095245453929254
5;1,0;1,0;1,0;135,0;0,9347826086956522;0,9148936170212766;0,924731182795699;47,0;Gradient Boosting_pca;pca;32;0,9095245453929254
6;1,0;1,0;1,0;146,0;0,9722222222222222;1,0;0,9859154929577464;35,0;Gradient Boosting_pca;pca;32;0,9095245453929254
7;1,0;1,0;1,0;145,0;0,9705882352941176;0,9705882352941176;0,9705882352941176;34,0;Gradient Boosting_pca;pca;32;0,9095245453929254
8;1,0;1,0;1,0;144,0;0,9032258064516129;0,9333333333333333;0,9180327868852459;30,0;Gradient Boosting_pca;pca;32;0,9095245453929254
9;1,0;1,0;1,0;140,0;0,925;0,925;0,925;40,0;Gradient Boosting_pca;pca;32;0,9095245453929254
0;1,0;1,0;1,0;145,0;1,0;1,0;1,0;33,0;Gradient Boosting_rf;selector;42;
1;1,0;1,0;1,0;154,0;0,9655172413793104;1,0;0,9824561403508771;28,0;Gradient Boosting_rf;selector;42;
2;1,0;1,0;1,0;144,0;1,0;1,0;1,0;33,0;Gradient Boosting_rf;selector;42;
3;1,0;1,0;1,0;149,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Gradient Boosting_rf;selector;42;
4;1,0;1,0;1,0;135,0;1,0;1,0;1,0;46,0;Gradient Boosting_rf;selector;42;
5;1,0;1,0;1,0;135,0;0,9787234042553191;0,9787234042553191;0,9787234042553191;47,0;Gradient Boosting_rf;selector;42;
6;1,0;1,0;1,0;146,0;0,9705882352941176;0,9428571428571428;0,9565217391304348;35,0;Gradient Boosting_rf;selector;42;
7;1,0;1,0;1,0;145,0;0,9705882352941176;0,9705882352941176;0,9705882352941176;34,0;Gradient Boosting_rf;selector;42;
8;1,0;1,0;1,0;144,0;0,9375;1,0;0,967741935483871;30,0;Gradient Boosting_rf;selector;42;
9;1,0;1,0;1,0;140,0;0,9743589743589743;0,95;0,9620253164556962;40,0;Gradient Boosting_rf;selector;42;
0;1,0;1,0;1,0;145,0;1,0;1,0;1,0;33,0;Gradient Boosting_mi;selector;50;
1;1,0;1,0;1,0;154,0;0,9333333333333333;1,0;0,9655172413793104;28,0;Gradient Boosting_mi;selector;50;
2;1,0;1,0;1,0;144,0;1,0;0,9696969696969697;0,9846153846153847;33,0;Gradient Boosting_mi;selector;50;
3;1,0;1,0;1,0;149,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Gradient Boosting_mi;selector;50;
4;1,0;1,0;1,0;135,0;1,0;0,9782608695652174;0,989010989010989;46,0;Gradient Boosting_mi;selector;50;
5;1,0;1,0;1,0;135,0;0,9787234042553191;0,9787234042553191;0,9787234042553191;47,0;Gradient Boosting_mi;selector;50;
6;1,0;1,0;1,0;146,0;0,9705882352941176;0,9428571428571428;0,9565217391304348;35,0;Gradient Boosting_mi;selector;50;
7;1,0;1,0;1,0;145,0;0,9428571428571428;0,9705882352941176;0,9565217391304348;34,0;Gradient Boosting_mi;selector;50;
8;1,0;1,0;1,0;144,0;0,9375;1,0;0,967741935483871;30,0;Gradient Boosting_mi;selector;50;
9;1,0;1,0;1,0;140,0;0,9743589743589743;0,95;0,9620253164556962;40,0;Gradient Boosting_mi;selector;50;
0;1,0;1,0;1,0;145,0;1,0;1,0;1,0;33,0;Gradient Boosting_none;original;64;
1;1,0;1,0;1,0;154,0;0,9333333333333333;1,0;0,9655172413793104;28,0;Gradient Boosting_none;original;64;
2;1,0;1,0;1,0;144,0;1,0;0,9696969696969697;0,9846153846153847;33,0;Gradient Boosting_none;original;64;
3;1,0;1,0;1,0;149,0;1,0;0,9705882352941176;0,9850746268656716;34,0;Gradient Boosting_none;original;64;
4;1,0;1,0;1,0;135,0;1,0;0,9782608695652174;0,989010989010989;46,0;Gradient Boosting_none;original;64;
5;1,0;1,0;1,0;135,0;0,9583333333333334;0,9787234042553191;0,968421052631579;47,0;Gradient Boosting_none;original;64;
6;1,0;1,0;1,0;146,0;0,9705882352941176;0,9428571428571428;0,9565217391304348;35,0;Gradient Boosting_none;original;64;
7;1,0;1,0;1,0;145,0;0,9428571428571428;0,9705882352941176;0,9565217391304348;34,0;Gradient Boosting_none;original;64;
8;1,0;1,0;1,0;144,0;0,9354838709677419;0,9666666666666667;0,9508196721311476;30,0;Gradient Boosting_none;original;64;
9;1,0;1,0;1,0;140,0;0,9743589743589743;0,95;0,9620253164556962;40,0;Gradient Boosting_none;original;64;
0;1,0;1,0;1,0;145,0;0,9705882352941176;1,0;0,9850746268656716;33,0;SVM_rfe;selector;43;
1;0,9808917197452229;1,0;0,9903536977491961;154,0;1,0;1,0;1,0;28,0;SVM_rfe;selector;43;
2;1,0;1,0;1,0;144,0;1,0;1,0;1,0;33,0;SVM_rfe;selector;43;
3;1,0;1,0;1,0;149,0;0,9705882352941176;0,9705882352941176;0,9705882352941176;34,0;SVM_rfe;selector;43;
4;1,0;1,0;1,0;135,0;1,0;1,0;1,0;46,0;SVM_rfe;selector;43;
5;0,9925925925925926;0,9925925925925926;0,9925925925925926;135,0;0,9787234042553191;0,9787234042553191;0,9787234042553191;47,0;SVM_rfe;selector;43;
6;1,0;1,0;1,0;146,0;1,0;0,9714285714285714;0,9855072463768115;35,0;SVM_rfe;selector;43;
7;1,0;1,0;1,0;145,0;0,9705882352941176;0,9705882352941176;0,9705882352941176;34,0;SVM_rfe;selector;43;
8;0,9929577464788732;0,9791666666666666;0,9860139860139859;144,0;1,0;1,0;1,0;30,0;SVM_rfe;selector;43;
9;0,9928057553956835;0,9857142857142858;0,989247311827957;140,0;0,975;0,975;0,975;40,0;SVM_rfe;selector;43;
0;1,0;1,0;1,0;145,0;0,9705882352941176;1,0;0,9850746268656716;33,0;SVM_pca;pca;49;0,9810735308343712
1;0,9746835443037974;1,0;0,9871794871794872;154,0;0,9333333333333333;1,0;0,9655172413793104;28,0;SVM_pca;pca;49;0,9810735308343712
2;1,0;1,0;1,0;144,0;1,0;1,0;1,0;33,0;SVM_pca;pca;49;0,9810735308343712
